"","logFC","logCPM","LR","PValue","FDR"
"Bra039409",6.67784524223525,3.22664088402006,212.287068230974,4.35416515078337e-48,3.93413553511005e-46
"Bra040191",2.86465381204769,4.10654575434838,212.176819285788,4.60210915563667e-48,4.14258769462815e-46
"Bra037006",3.89949893508966,3.4751433693277,212.085264650243,4.81870797631858e-48,4.32137416055376e-46
"Bra025320",-3.04344148649329,4.0037142897825,211.638930863046,6.02981526106039e-48,5.38738215555113e-46
"Bra019508",4.42389836719096,3.18407801312523,211.622985251912,6.07830883077584e-48,5.41059534958765e-46
"Bra022302",-4.57622393279441,4.90606494559238,211.362107849299,6.92942099981009e-48,6.14545034352161e-46
"Bra100851",7.36822523124681,2.77007922662016,210.915083360332,8.67406302262224e-48,7.66442759873908e-46
"Bra101934",8.53928275996829,2.64376396797,210.438736873141,1.10191049873252e-47,9.70084869103931e-46
"Bra024350",6.29069644692112,2.84596793491907,209.880786115865,1.45839420628128e-47,1.27923526838556e-45
"Bra033985",7.1573436168344,3.18709262199686,209.525590666742,1.74328751297681e-47,1.52356989406853e-45
"Bra032939",-8.57623356168014,2.55661368723137,208.799747710297,2.51032717644921e-47,2.18417323311954e-45
"Bra019677",3.58051409035768,5.29871057576854,208.794199635682,2.51733371712621e-47,2.18417323311954e-45
"Bra019481",-8.24801765020696,2.22864970269029,208.166875248319,3.44992642295767e-47,2.9825730809124e-45
"Bra023102",3.8947961502001,3.86256241332436,207.797893281736,4.15255001377928e-47,3.57714648857244e-45
"Bra029867",-2.50722470641442,5.18059844624669,207.312899659575,5.29825101798071e-47,4.54779160593387e-45
"Bra003263",7.76643546439125,5.97389261082519,206.990579725804,6.22957044318289e-47,5.32816711855721e-45
"Bra026223",-5.85337499314668,2.93954877054265,206.254395806394,9.01747149250467e-47,7.68531595215806e-45
"Bra024227",8.4103869246644,2.52195589597535,205.758043415902,1.15713642738779e-46,9.82707310806998e-45
"Bra006196",3.59157941638728,5.55589172740307,204.504593575459,2.17211084857968e-46,1.83818704699873e-44
"Bra028165",-5.43865197709846,3.62746004666191,204.493760912837,2.18396493042288e-46,1.84173379430819e-44
"Bra017523",8.54086259958674,2.63927181820107,204.411498581369,2.27612041548566e-46,1.91273699530708e-44
"Bra022905",-3.32776984719773,3.81536169115839,203.597886419708,3.42552080307555e-46,2.8686051212933e-44
"Bra013409",7.25301101049341,2.67261754954617,203.05254044881,4.50530096477617e-46,3.75973622873022e-44
"Bra102540",7.09593144454476,2.55071336525264,202.8960509698,4.8738355674066e-46,4.05320982792561e-44
"Bra006304",-5.73124052931366,2.9256591608085,201.206628953043,1.13899630232207e-45,9.43953004483054e-44
"Bra007735",3.05980605687242,4.40889923823457,199.311779335757,2.95133367944955e-45,2.43196089315411e-43
"Bra031729",-8.11702187331219,2.09811955920196,199.309510735088,2.95469992843887e-45,2.43196089315411e-43
"Bra015021",-8.08839177368204,2.03546596676077,199.301036439243,2.96730845546965e-45,2.43400312009411e-43
"Bra039775",4.83240318809131,4.04591165541612,199.275590705545,3.00549229886459e-45,2.4569388405072e-43
"Bra015577",4.7473834910537,3.2167570007164,198.470385189831,4.50437297868979e-45,3.66976610745188e-43
"Bra014489",-4.88793129503339,3.6175158833349,198.233859142187,5.07284641860343e-45,4.11894563597009e-43
"Bra021317",-6.65849196645713,2.38253335856283,198.168935759698,5.24107140466204e-45,4.24120909561102e-43
"Bra033195",-3.56857202895685,5.19016573394563,198.115801088114,5.38289342725331e-45,4.34135773928208e-43
"Bra020549",5.0027497007532,7.29650307170781,197.454246534024,7.5056737077194e-45,6.03315591609793e-43
"Bra100854",8.42796963797631,2.54111320563236,197.208980636705,8.4901569711602e-45,6.8017477548288e-43
"Bra024067",-4.8881572766415,3.43451800391918,197.201365971357,8.52270635083385e-45,6.805140346709e-43
"Bra025654",-3.3890928559575,4.6561717658419,197.092334914644,9.00268846779624e-45,7.16458988857665e-43
"Bra021555",-3.18221353143281,5.58383970217889,196.905306509993,9.88983484822062e-45,7.84463005749618e-43
"Bra019742",7.98279482239573,7.26470329017152,196.075815983197,1.50043854214784e-44,1.18623486585465e-42
"Bra014879",2.55602483343165,6.14828972891068,196.003651534176,1.55584977493174e-44,1.22600962264621e-42
"Bra018556",4.78262382753597,3.33708584110615,195.980246242426,1.57425734926981e-44,1.23646082131865e-42
"Bra016179",-8.94887602527529,2.96162688861948,195.158962888055,2.378581007728e-44,1.86211126839527e-42
"Bra037269",9.50973508849166,3.54197326449639,195.062157092332,2.49715626811721e-44,1.94859265415354e-42
"Bra034128",3.74555042880475,7.22295355596674,195.019342578663,2.5514670531728e-44,1.98452942252282e-42
"Bra020551",4.51341527134758,3.48171960872561,193.817642646561,4.66728708105688e-44,3.61850250664907e-42
"Bra009339",2.80573808095656,4.66466318099968,193.807334320429,4.69152864789087e-44,3.62560127084917e-42
"Bra036802",5.47091991116508,3.73796136506754,193.777280135236,4.76292664910825e-44,3.66898009886755e-42
"Bra002982",-3.17528933152938,7.4189832393253,193.759258934427,4.80625865888491e-44,3.69053100982875e-42
"Bra039946",3.80057019983351,6.73216573210795,193.0344307585,6.91842463283805e-44,5.2954591600519e-42
"Bra016280",-4.94182769516326,2.75136341431989,192.600912556384,8.60256133074678e-44,6.56361774676724e-42
"Bra039545",-4.93188130711437,3.83450548857104,192.17164882048,1.06738431031952e-43,8.11820079563907e-42
"Bra018532",3.53519571510224,5.94447744333796,192.120476252291,1.09519144022014e-43,8.30341674266587e-42
"Bra026191",5.15954831086354,3.29741001808934,191.928741549481,1.20597781960813e-43,9.11461349574271e-42
"Bra028555",-4.99880501048174,2.5722050292144,191.883411420482,1.23376772193884e-43,9.29541486804956e-42
"Bra002119",4.54140048616675,3.50770387456153,191.512804221876,1.48636432326101e-43,1.11635250453922e-41
"Bra026985",3.47932909014545,3.66599899131828,190.214765241449,2.85399078260943e-43,2.13684780277991e-41
"Bra012691",-6.14512507463134,2.56039252076656,189.58994985941,3.90693895657483e-43,2.91612953050681e-41
"Bra026880",-3.59601543900701,4.97673624435415,188.470733098169,6.85715389797305e-43,5.10231692829363e-41
"Bra003716",-5.81941200257732,2.77034960374645,188.430926200011,6.99573337194722e-43,5.18936592164751e-41
"Bra019341",-5.58305838780245,2.79215105677967,188.378822126198,7.18136393663999e-43,5.31067387240632e-41
"Bra012334",3.11061103830987,4.07517800473898,188.080240405501,8.34418683526569e-43,6.15166215947164e-41
"Bra036397",4.71691295963763,3.3068021140038,187.689806111741,1.01534190792677e-42,7.46260777220553e-41
"Bra005976",6.47473591958807,2.59023867665983,187.291889137311,1.24015209964506e-42,9.08713889111868e-41
"Bra033266",7.9841206900062,3.38233338046879,187.081682869928,1.37835782657198e-42,1.0069134347669e-40
"Bra027477",-7.73277654270898,2.82252664352217,186.405163416239,1.93662157698727e-42,1.41044736307006e-40
"Bra006439",-2.42231345272693,4.22580805552577,186.125956435858,2.22841403374439e-42,1.61805748903361e-40
"Bra101334",7.82279615672323,3.24173576718863,186.118575924208,2.23669652600015e-42,1.6191796477677e-40
"Bra011674",2.98380173689917,5.21397080468577,186.087318862767,2.27211619471763e-42,1.63988109981512e-40
"Bra034717",-3.16807461111586,4.05879236974477,186.024312902216,2.34522692955763e-42,1.68758036002959e-40
"Bra013876",3.16961176736049,3.63355759136017,186.007842499215,2.36472368056452e-42,1.69653041608023e-40
"Bra008679",2.68695134354704,6.53494904138205,185.940051758254,2.44669197519186e-42,1.75011294439765e-40
"Bra017247",-8.34990660520251,2.28451472854797,185.651786896669,2.82819005698478e-42,2.01699465369651e-40
"Bra024231",-2.50332752221913,4.06707151085001,185.277979225319,3.41281669404808e-42,2.42673480546602e-40
"Bra028803",8.18697378517538,3.51422201736783,185.154430771563,3.63148699259343e-42,2.57460644188763e-40
"Bra019322",-8.08523421567146,2.03513639690401,185.115896956078,3.70251414054359e-42,2.61724190746543e-40
"Bra029789",7.60353263325899,3.00856722009109,185.10423097095,3.72429010651389e-42,2.62491461642096e-40
"Bra031672",-3.99934174223593,3.3881178614939,185.039782885228,3.8469190633167e-42,2.70341674759513e-40
"Bra005238",4.18537968008063,7.79868361847832,184.935796966776,4.05334978130021e-42,2.84018101002243e-40
"Bra027837",-2.7091290266283,4.84254176753,184.842161757625,4.24869468371914e-42,2.96840488454959e-40
"Bra015430",4.62559807086686,3.60616135525809,184.828241483608,4.27852874180181e-42,2.98058434146274e-40
"Bra037411",-6.48033318764347,4.33000082502617,184.80999864415,4.31794438137241e-42,2.9993489960088e-40
"Bra012465",2.23888756582034,5.14399856204816,184.080738763972,6.22993198948609e-42,4.31499093473512e-40
"Bra039539_Bra039540",-4.4210238654762,5.03112949832889,183.525909326285,8.234012526691e-42,5.68667405363481e-40
"Bra015173",-3.3238963800846,3.99850982557421,183.322590290621,9.12010492933231e-42,6.28059031150638e-40
"Bra039370",-4.13462805109908,3.06175919167349,183.270172499429,9.36361723173231e-42,6.42986218707013e-40
"Bra029236",-5.78153763755711,2.51295956817347,182.81646988951,1.1762413174128e-41,8.05406946515646e-40
"Bra034104",7.24740731764823,2.68170439223982,182.784681875846,1.19518867281843e-41,8.16055811435175e-40
"Bra036590",7.22119999332258,2.64911257335701,182.622680085273,1.29659756231053e-41,8.82788266645078e-40
"Bra012894",-8.48625647833475,2.36414242161296,182.316208210386,1.51257022363159e-41,1.02692408911756e-39
"Bra010788",-5.61242293792465,4.39011525904843,181.844890381063,1.91697738984244e-41,1.29782069260488e-39
"Bra033128",4.07306441838377,3.10043432769077,181.675603478685,2.08726337775124e-41,1.40913730395712e-39
"Bra019353",4.389613987218,3.27421938123903,181.596498006787,2.17194261024148e-41,1.46219800264828e-39
"Bra002882",-8.0563557962909,2.02750663147618,181.25436404258,2.57956749608086e-41,1.73176886035775e-39
"Bra002096",3.68463984955341,5.09207057243612,181.189626290919,2.66490209361365e-41,1.78407400885545e-39
"Bra022336",5.88995252218957,2.82294128997073,181.108725593486,2.77552124725891e-41,1.85296882379502e-39
"Bra029957",2.26529568944638,5.61014624377458,181.037922268587,2.87609547601612e-41,1.91479442300752e-39
"Bra027425",3.23367860629072,5.46136575338169,180.805549576394,3.23249816389485e-41,2.14612875334389e-39
"Bra039968",4.56022202851572,3.29135891091147,180.560388476186,3.65650192754466e-41,2.42094675830877e-39
"Bra040857",-5.64009963219828,7.44562596369299,180.405855192653,3.95190233590473e-41,2.60934122915204e-39
"Bra100392",7.02581710366733,2.48400018249934,179.99004038182,4.8707395364001e-41,3.20721517857096e-39
"Bra033674",4.48060831757789,3.25044388229539,179.49232062507,6.25558842242045e-41,4.10783639738943e-39
"Bra021979",-2.32665506326178,5.07445841560806,179.236335255023,7.11477596768324e-41,4.65930587485828e-39
"Bra020614",4.60679445211069,3.01672614077317,179.024725116412,7.91344375479046e-41,5.16825291311505e-39
"Bra026124",4.60767380647407,3.89634909483726,178.990899906926,8.04917105379065e-41,5.24264978609226e-39
"Bra025976",6.89631416265745,2.3558303155342,178.220174166092,1.18587512138156e-40,7.70306018034717e-39
"Bra040188",3.97485832468411,3.8334211609581,177.632044586903,1.59389459369814e-40,1.03255155431108e-38
"Bra019374",-3.29210314985297,3.742306642025,175.847645335731,3.90935594762099e-40,2.52573819476137e-38
"Bra021805",-6.49272164735161,3.68685288602722,175.354142892507,5.01038860971812e-40,3.22840964734491e-38
"Bra004913",2.73755419501141,4.58042495542796,175.084527858253,5.73783418466346e-40,3.68724884476475e-38
"Bra021117",-3.3235912556389,4.96965209095506,174.983727738472,6.03615140066064e-40,3.86860967369274e-38
"Bra040676",8.32812191590928,2.44725888108637,174.896965331357,6.30531574710304e-40,4.03037124111368e-38
"Bra001457",4.38284707495369,6.11154744405557,174.859875149359,6.42401302450489e-40,4.09535090267773e-38
"Bra036966",2.76151436227766,4.2581877777532,174.794427530275,6.63893732473412e-40,4.2211698323455e-38
"Bra023397",-3.71146778597988,3.09095104831599,174.77087481837,6.71802956812795e-40,4.26018793246404e-38
"Bra038914",5.8845409376446,2.77872350478841,174.739247261238,6.82572221818837e-40,4.31708967873524e-38
"Bra017102",-4.69932004716175,2.71949247536093,174.367915438212,8.226954323544e-40,5.18967507118259e-38
"Bra007885",-5.12399935267536,4.11029389009644,174.356948962204,8.27244581461575e-40,5.20471106566688e-38
"Bra028330_Bra028332",-2.19355526118571,6.24395088185909,173.077930578776,1.57380213169793e-39,9.87591656220054e-38
"Bra032711",-3.1811312765797,4.5701337851701,172.914777411089,1.70836584257099e-39,1.06924126719664e-37
"Bra031062",-6.83641176585168,1.97739854724743,172.26672698463,2.36651580639611e-39,1.4773205426214e-37
"Bra001897",-2.19159416141747,5.24121335845414,170.753945118549,5.06406690998621e-39,3.15310321540437e-37
"Bra002117",-7.91321167325974,1.9161965370659,170.59132072042,5.49562924013267e-39,3.41297036582296e-37
"Bra012008",-3.97827976686327,4.31397226451324,170.265003997954,6.47570757479047e-39,4.01126690341531e-37
"Bra039988",4.51294227173415,2.87991045908074,170.12371783572,6.9525694303107e-39,4.29557978632616e-37
"Bra040038",2.91078915776595,3.57674163066461,169.958514756222,7.55487503311656e-39,4.65574016784419e-37
"Bra019201",4.22248529025139,3.28071511086069,169.952152058854,7.57908824402504e-39,4.6587162879002e-37
"Bra005536",4.60487590967412,6.96502062785946,169.768452617423,8.31263942205893e-39,5.09658101708582e-37
"Bra019671",8.3408000501682,2.47579754998633,169.687565202727,8.6577635844778e-39,5.29467404553026e-37
"Bra008038",-4.02231457570019,3.93011161640617,169.586380524304,9.10973483544958e-39,5.55693824962424e-37
"Bra100442",8.33936041469049,2.45145157962679,169.061408070557,1.18622636747135e-38,7.21766190273582e-37
"Bra021111",3.99576338057513,3.15251577092605,168.993902296677,1.22719052207536e-38,7.44805479988869e-37
"Bra008167",-5.23718192897508,3.48423480933969,168.951943152095,1.2533622398278e-38,7.58773503073586e-37
"Bra019209",-2.94197049517159,5.55020299832111,168.675759791569,1.44012513337362e-38,8.69647423505063e-37
"Bra023766",-1.99370441562798,5.47823599619011,168.389781654114,1.66289112581265e-38,1.00165226360354e-36
"Bra025296",-6.74169626554033,1.91143901253322,168.31658491456,1.72524829746393e-38,1.03661543953121e-36
"Bra025668",3.39982069335878,6.45655608218079,167.948016357063,2.07661395369695e-38,1.24462193923073e-36
"Bra021520",4.86023848675097,2.69895844465191,167.915458554494,2.11089784872519e-38,1.26202285811595e-36
"Bra026271",-3.58935075781434,3.03450220110686,167.841968155983,2.1903797338209e-38,1.3062924695447e-36
"Bra026260",-9.26538934423914,7.72357460200266,167.786692829394,2.25212760513472e-38,1.33979294212396e-36
"Bra006390",8.37490191601176,2.48183911809588,167.681656154218,2.374301258302e-38,1.40898657881556e-36
"Bra011963",3.29950716369862,4.40775071177982,167.457962023148,2.65703271548686e-38,1.57288483458156e-36
"Bra101918",5.24897093811325,2.47172523672018,167.28963915725,2.89176895854826e-38,1.70763575306508e-36
"Bra013612",-8.54680922035877,2.37020339786014,167.16218303327,3.08321577679659e-38,1.81622568577277e-36
"Bra024377",2.72662839995534,5.85383140884792,166.956921115062,3.41853223743022e-38,2.00882649864054e-36
"Bra038180",8.1482182750831,2.28823521967871,166.861123567304,3.58727800067772e-38,2.1028448650802e-36
"Bra019349",-3.86897667341192,6.61970537358456,166.483951796282,4.33663140261419e-38,2.53592698614184e-36
"Bra015419",-7.19142432639797,2.24686235267753,165.681480506303,6.49297709960238e-38,3.78767503912242e-36
"Bra015005",-8.41108849399664,2.31484955665892,165.637014546703,6.63983266440478e-38,3.86396460669018e-36
"Bra027866",-2.58540542007972,6.40417337848057,165.572050634078,6.86037811999887e-38,3.98266492116069e-36
"Bra017437",-2.93854311280373,4.32871551592349,165.330454695775,7.74681716713634e-38,4.48643382638445e-36
"Bra024653",-5.87344425551677,4.01762588804616,164.917382362867,9.53581130489577e-38,5.50922329091022e-36
"Bra019147",-2.92694755348445,5.09261106122246,164.644963782247,1.09362228710265e-37,6.30314581492209e-36
"Bra029935",-3.33708339694251,3.73670009552425,164.223651444265,1.3517736209189e-37,7.77237492946526e-36
"Bra001009",-4.85949487765291,4.76783804541394,164.011055936265,1.50434157122166e-37,8.62896069755167e-36
"Bra031430",6.85851048461347,2.33269342216286,163.509359474157,1.93618042938559e-37,1.10795620094889e-35
"Bra021299",6.83860431891742,2.28673923020299,163.194465984515,2.26849433183507e-37,1.29503545775117e-35
"Bra024746",-7.86868281439006,1.91158206369794,163.141926181032,2.32924762242399e-37,1.32656723595588e-35
"Bra030021",6.68299811509912,2.16017138506833,163.099413772541,2.37959491568274e-37,1.35203745161984e-35
"Bra003153_Bra003154",5.13908007223336,5.62049565166993,162.965871983638,2.54493686647344e-37,1.44257105303827e-35
"Bra100351",-7.73881313383261,1.75215292816218,162.486981748138,3.23815870205695e-37,1.83119779400557e-35
"Bra024651",-3.14111779587631,3.27706092685913,162.2561614609,3.63684770453823e-37,2.05183093264957e-35
"Bra019565_Bra019567",8.11335057030162,2.25076559256542,161.505190762658,5.30629766248934e-37,2.98668754145828e-35
"Bra038254",8.23067488440748,2.3446396147345,161.051351778693,6.66722626779573e-37,3.7439279467337e-35
